CUSTOMER_ID,STORE_NUMBER,ORDER_ID,ORDER_CHANNEL_NAME,ORDER_SUBCHANNEL_NAME,ORDER_OCCASION_NAME,CUSTOMER_TYPE,item1,item2,item3,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
31776797,2315,4183851135,Digital,WWT,ToGo,Registered,Veggie Sticks,20 pc Grilled Wings,15 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
655655109,2513,8517270013,Digital,WWT,ToGo,Registered,Chicken Sub Combo,Veggie Sticks Spicy,Ranch Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
542206341,2513,5684502284,Digital,WWT,ToGo,Registered,8 pc Spicy Wings Combo,6 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
865951221,4750,9517647699,Digital,WWT,ToGo,Guest,Add 5 Grilled Wings,Veggie Sticks,4 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
608387538,4065,6147345626,Digital,WWT,ToGo,Registered,8 pc Grilled Wings Combo,20 Oz Soda,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries,6 pc Grilled Wings Combo
810007994,4154,9876264347,Digital,WWT,Delivery,Registered,Ranch Dip - Regular,Add 5 Spicy Wings,4 pc Crispy Strips,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
237417656,266,537222391,Digital,WWT,ToGo,Registered,40 pc Family Grilled Wings,2 pc Crispy Strips,Dipping Sauce,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
18215716,1070,7770307932,Digital,WWT,Delivery,Registered,Add 5 Spicy Wings,15 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
664194291,822,9093101396,Digital,WWT,ToGo,Guest,Fried Corn - Regular,10 pc Spicy Wings Combo,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
434105418,4915,7011445251,Digital,WWT,ToGo,Registered,Large Buffalo Fries,Large Buffalo Fries,50 pc Mixed Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
999144470,1913,1728450601,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,2 pc Crispy Strips,8 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,Regular Buffalo Fries
510747814,3989,9994959258,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,Veggie Sticks Spicy,Cheese Dip - Medium,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
738888561,2315,6163386764,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Chicken Sub,10 pc Grilled Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
104442280,857,5249892753,Digital,WWT,ToGo,Registered,Veggie Sticks,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large,Fried Corn - Regular
997867418,2517,9022431604,Digital,WWT,ToGo,Registered,20 Oz Soda,25 pc Game Day Pack,Ranch Dip - Large,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
682016471,3989,5932543844,Digital,WWT,ToGo,Registered,6 pc Strips Meal for 2,Blue Cheese Dip - Regular,2 pc Crispy Strips,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
121423151,949,259381296,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Ranch Dip - Large,Fried Corn - Regular
89991151,3989,1503107562,Digital,WWT,ToGo,Registered,Large Buffalo Fries,50 pc Family Grilled Wings,Cheese Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Large
934522839,4750,7139989048,Digital,WWT,ToGo,Registered,Honey Mustard Dip - Regular,15 pc Grilled Wings Combo,Fried Corn - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
21896473,1905,8760482431,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,Ranch Dip - Regular,Cheese Fries - Regular,10 pc Spicy Wings,Regular Buffalo Fries,20 Oz Soda
666980741,4750,611788846,Digital,WWT,ToGo,Guest,8 pc Grilled Wings Combo,10 pc Grilled Wings,3 pc Crispy Strips Combo,Ranch Dip - Regular,Regular Buffalo Fries,6 pc Grilled Wings Combo
503459037,1905,6560374981,Digital,WWT,ToGo,Registered,Voodoo Fries - Large,15 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large
707418381,2513,1949558091,Digital,WWT,ToGo,Registered,7 pc Crispy Strips,Chicken Sub Combo,Ranch Dip - Large,Regular Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal
349618946,1247,2831402892,Digital,WWT,ToGo,Registered,Honey Mustard Dip - Regular,20pc Spicy Feast Deal,4 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
538941731,4541,47708277,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,Fried Corn - Regular,7 pc Crispy Strips,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
596027475,1913,5689640368,Digital,WWT,ToGo,Registered,10 pc Spicy Wings Combo,6 pc Grilled Wings Combo,Fried Corn - Large,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
278997156,430,8578506629,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,Regular Buffalo Fries,15 pc Spicy Wings,Ranch Dip - Regular,10 pc Spicy Wings,Large Buffalo Fries
911678121,3302,9180642088,Digital,WWT,ToGo,Guest,15 pc Grilled Wings Combo,4 pc Crispy Strips,Large Veggie Sticks Spicy,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
122678877,4094,669155084,Digital,WWT,ToGo,Guest,24 pc Family Grilled Wings,Veggie Sticks,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
963812521,430,7624805553,Digital,WWT,ToGo,Registered,15 pc Grilled Wings,Large Veggie Sticks Spicy,Large Buffalo Fries,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
266669847,857,4698972736,Digital,WWT,ToGo,Registered,Chicken Sub Combo,Ranch Dip - Large,Fried Corn - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
441827757,2517,372297477,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,20 pc Spicy Wings,Fried Corn - Regular,Regular Buffalo Fries,Ranch Dip - Large,20pc Spicy Feast Deal
758317012,4970,9425921603,Digital,WWT,ToGo,Registered,10 pc Spicy Wings,10 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
998083572,1249,6803182129,Digital,WWT,ToGo,Registered,10 pc Spicy Wings Combo,Chicken Sub,10 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
71807465,4750,8958634456,Digital,WWT,ToGo,Registered,4 pc Crispy Strips,Honey Mustard Dip - Regular,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
949861050,2517,2613680475,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,Carrot Sticks,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
125809610,1731,4203606663,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Add 5 Spicy Wings,Chicken Sub,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
893355849,2156,7671508869,Digital,WWT,Delivery,Registered,10 pc Grilled Wings Combo,Chicken Sub,6 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
409492037,2154,4324279990,Digital,WWT,ToGo,Registered,20 pc Grilled Wings,Regular Buffalo Fries,Honey Mustard Dip - Regular,Ranch Dip - Regular,10 pc Spicy Wings,Large Buffalo Fries
744647367,2156,2093937731,Digital,WWT,Delivery,Registered,Large Veggie Sticks Spicy,8 pc Grilled Wings Combo,Blue Cheese Dip - Regular,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
186767073,1070,9555328985,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,10 pc Mixed Wings,6 pc Grilled Wings Combo,Regular Buffalo Fries,10 pc Grilled Wings Combo,Blue Cheese Dip - Regular
269072152,1731,7370820866,Digital,WWT,ToGo,Registered,Fried Corn - Regular,20 pc Grilled Wings,Large Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
790139464,2513,4205875203,Digital,WWT,ToGo,Registered,30 pc Family Grilled Wings,Large Buffalo Fries,Ranch Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
772396660,2513,5419114091,Digital,WWT,Delivery,Registered,Large Veggie Sticks Spicy,Ranch Dip - Large,8 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
403788426,1731,7180339239,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Add 5 Spicy Wings,15 pc Spicy Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
574719293,1161,2700390696,Digital,WWT,ToGo,Registered,10 pc Grilled Wings,Ranch Dip - Regular,32 Oz Soda,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
884958844,820,8954123244,Digital,WWT,ToGo,Registered,7 pc Crispy Strips,Ranch Dip - Regular,Chicken Sub,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
654457402,1913,7806033525,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,6 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
686356595,1249,5332500654,Digital,WWT,ToGo,Registered,40 pc Family Mixed Wings,Large Buffalo Fries,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
761589908,4094,1050383316,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Regular,10 pc Spicy Wings,Ranch Dip - Large,Fried Corn - Regular
728198877,4094,535287654,Digital,WWT,ToGo,Registered,30 pc Family Mixed Wings,Cheese Dip - Medium,Fried Corn - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
144876623,857,9656080838,Digital,WWT,ToGo,Guest,Ranch Dip - Large,2 pc Crispy Strips,10 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
438838059,1390,82294768,Digital,WWT,ToGo,Registered,15 pc Spicy Wings,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Large
952976896,4595,2881013776,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,10 pc Spicy Wings Combo,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
626916782,1390,5652209528,Digital,WWT,ToGo,Registered,Ranch Dip - Large,32 Oz Soda,30 pc Family Spicy Wings,20pc Spicy Feast Deal,Ranch Dip - Regular,Large Buffalo Fries
966591485,949,4701348911,Digital,WWT,ToGo,Registered,Fried Corn - Regular,20 pc Grilled Wings,Voodoo Fries - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
75129874,4094,4419583236,Digital,WWT,ToGo,Registered,50 pc Grilled Wings,Fried Corn - Large,Large Veggie Sticks Spicy,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
652081163,430,1185621145,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,Ranch Dip - Regular,2 pc Crispy Strips,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Large
611185104,4065,4252386472,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large,Fried Corn - Regular
816288103,1913,4779394745,Digital,WWT,Delivery,Registered,Ranch Dip - Large,10 pc Spicy Wings Combo,Chicken Sub Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
212568507,1390,8950233928,Digital,WWT,ToGo,Registered,Ranch Dip - Large,15 pc Grilled Wings Combo,Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
906774409,949,6190027165,Digital,WWT,ToGo,Registered,32 Oz Soda,20pc Spicy Feast Deal,8 pc Spicy Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
297703290,1419,1159134518,Digital,WWT,ToGo,Guest,Large Buffalo Fries,Add 5 Spicy Wings,10 pc Spicy Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
451722368,1754,2724009354,Digital,WWT,ToGo,Registered,Chicken Sub,Regular Buffalo Fries,Ranch Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
859691862,3302,1654456049,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
646843629,949,5393176549,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,2 pc Crispy Strips,10 pc Spicy Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
759071710,1913,8217249975,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,Triple Chocolate Cake,Blue Cheese Dip - Regular,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
699365360,1249,259464238,Digital,WWT,ToGo,Registered,5 pc Crispy Strips Combo,10 pc Grilled Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,8 pc Grilled Wings Combo,Ranch Dip - Large
768103555,2517,2320507812,Digital,WWT,ToGo,Guest,Add 5 Grilled Wings,Chicken Sub,Honey Mustard Dip - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
19022927,1070,8419656995,Digital,WWT,Delivery,Registered,20 pc Grilled Wings,20pc Spicy Feast Deal,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips
764351212,1161,5052218810,Digital,WWT,ToGo,Registered,30 pc Family Grilled Wings,Regular Buffalo Fries,Fried Corn - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
368273775,1731,3618787551,Digital,WWT,ToGo,Registered,Add 5 Grilled Wings,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
646605683,822,2364812863,Digital,WWT,ToGo,Registered,Voodoo Fries - Regular,Ranch Dip - Regular,Fried Corn - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
466684892,1070,9071741090,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
976003011,1390,7149467494,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large,Fried Corn - Regular
8459779,801,1701147152,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,15 pc Spicy Wings,10 pc Spicy Wings,Ranch Dip - Regular,10 pc Grilled Wings,Large Buffalo Fries
14195453,4541,1823126471,Digital,WWT,ToGo,Registered,Voodoo Fries - Regular,10 pc Spicy Wings,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
607878209,857,5084980857,Digital,WWT,Delivery,Registered,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large,Fried Corn - Regular
862700405,2513,1643867472,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,5 pc Crispy Strips Combo,Large Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large,Regular Buffalo Fries
911490520,4065,4156759277,Digital,WWT,ToGo,Registered,Fried Corn - Large,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large,Large Buffalo Fries
185718291,820,7441080168,Digital,WWT,Delivery,Registered,Add 5 Grilled Wings,Large Buffalo Fries,Honey Mustard Dip - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
160856446,2786,4187154551,Digital,WWT,ToGo,Registered,10 pc Spicy Wings,Ranch Dip - Regular,30 pc Family Grilled Wings,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Large
66073318,801,2973744073,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Large
767973667,4915,7273483976,Digital,WWT,ToGo,Registered,8 pc Grilled Wings Combo,2 pc Crispy Strips,Ranch Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
130208692,4391,5364917317,Digital,WWT,ToGo,Registered,10 pc Grilled Wings,15 pc Mixed Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large
746813255,1419,8043173859,Digital,WWT,ToGo,Registered,4 pc Crispy Strips,Ranch Dip - Regular,Fried Corn - Large,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
836624898,2734,4737640060,Digital,WWT,ToGo,Guest,Chicken Sub Combo,Add 5 Spicy Wings,8 pc Spicy Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
120452466,4094,8858825974,Digital,WWT,Delivery,Registered,Ranch Dip - Large,10 pc Spicy Wings,8 pc Spicy Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
478405266,2513,4994545499,Digital,WWT,ToGo,Registered,10 pc Spicy Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
770544200,2315,7689683783,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,8 pc Grilled Wings Combo,3 pc Crispy Strips Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
53871260,1754,3411198475,Digital,WWT,ToGo,Registered,Large Buffalo Fries,20pc Spicy Feast Deal,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings
521531429,4750,70604594,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,10 pc Grilled Wings,20 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Large,10 pc Spicy Wings
536807702,857,1507034645,Digital,WWT,ToGo,Registered,15 pc Mixed Wings Combo,Dipping Sauce,6 pc Strips Meal for 2,Ranch Dip - Regular,2 pc Crispy Strips,Fried Corn - Regular
812996822,949,7888834332,Digital,WWT,ToGo,Registered,8 pc Grilled Wings Combo,Honey Mustard Dip - Regular,10 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
963586826,1913,8380919764,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,Ranch Dip - Large,15 pc Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
851037988,1905,6822445460,Digital,WWT,ToGo,Guest,Ranch Dip - Large,4 pc Crispy Strips,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
915206357,822,3732411939,Digital,WWT,ToGo,Registered,Fried Corn - Regular,10 pc Spicy Wings Combo,20 Oz Soda,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
745165274,4094,1923488668,Digital,WWT,Delivery,Registered,Regular Buffalo Fries,Chicken Sub,Ranch Dip - Regular,20pc Spicy Feast Deal,Ranch Dip - Large,Large Buffalo Fries
758694283,4094,618291691,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,10 pc Grilled Wings,8 pc Grilled Wings Combo,Regular Buffalo Fries,10 pc Grilled Wings Combo,Blue Cheese Dip - Regular
713525315,1070,1092694676,Digital,WWT,ToGo,Registered,Dipping Sauce,8 pc Spicy Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
649325596,4541,9364692067,Digital,WWT,ToGo,Registered,6 pc Spicy Wings Combo,Regular Buffalo Fries,Dipping Sauce,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
446654597,4970,5161768194,Digital,WWT,ToGo,Registered,5 pc Crispy Strips Combo,Ranch Dip - Regular,Large Veggie Sticks Spicy,20pc Spicy Feast Deal,Ranch Dip - Large,Regular Buffalo Fries
427924801,4391,5908298048,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,10 pc Grilled Wings,7 pc Crispy Strips,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large
449452169,2517,3370585795,Digital,WWT,ToGo,Registered,6 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Spicy Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
710637675,4391,946319589,Digital,WWT,ToGo,Registered,Fried Corn - Regular,8 pc Spicy Wings Combo,10 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
209052206,4915,7411304720,Digital,WWT,ToGo,Registered,Large Buffalo Fries,Chicken Sub,Chicken Sub Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
168662328,2315,4677390738,Digital,WWT,Delivery,Registered,Fried Corn - Large,24 pc Family Spicy Wings,Regular Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
692168764,4750,273860650,Digital,WWT,ToGo,Registered,Add 5 Grilled Wings,20pc Spicy Feast Deal,Blue Cheese Dip - Regular,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
919445409,2156,7403751667,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,4 pc Crispy Strips,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Spicy Wings,Fried Corn - Regular
752881091,1249,7319050711,Digital,WWT,ToGo,Registered,Large Buffalo Fries,32 Oz Soda,10 pc Spicy Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
756354273,1731,5641766138,Digital,WWT,Delivery,Registered,Flavor Platter,Ranch Dip - Regular,15 pc Grilled Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
217635530,4750,9903102409,Digital,WWT,ToGo,Registered,Veggie Sticks Spicy,20pc Spicy Feast Deal,Large Buffalo Fries,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings
324291585,4391,3142443485,Digital,WWT,ToGo,Registered,10 pc Grilled Wings,Large Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
620306087,1754,1880225523,Digital,WWT,ToGo,Registered,Veggie Sticks Spicy,Large Buffalo Fries,Flavor Platter,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
410664547,4595,979822142,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
437550182,4094,3878451767,Digital,WWT,Delivery,Guest,15 pc Grilled Wings,Large Buffalo Fries,Blue Cheese Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
714828381,949,2086190050,Digital,WWT,ToGo,Registered,Fried Corn - Large,Ranch Dip - Regular,Large Fruit Punch,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
289872773,3989,6715395470,Digital,WWT,ToGo,Registered,Chicken Sub,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
859207634,2513,1738379908,Digital,WWT,ToGo,Guest,Ranch Dip - Large,10 pc Grilled Wings,Cheese Fries - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
777050823,1765,9574182828,Digital,WWT,ToGo,Registered,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Fried Corn - Regular,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
53842072,4391,33185833,Digital,WWT,Delivery,Registered,20 pc Grilled Wings,Ranch Dip - Regular,2 pc Crispy Strips,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
495352879,2513,3866738814,Digital,WWT,ToGo,Registered,Ranch Dip - Large,Triple Chocolate Cake,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
222121693,857,695591194,Digital,WWT,ToGo,Registered,Add 5 Grilled Wings,15 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
525044361,1390,6234780227,Digital,WWT,Delivery,Registered,Fried Corn - Regular,Ranch Dip - Regular,15 pc Grilled Wings Combo,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
61671957,1731,5996504564,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Add 5 Grilled Wings,20pc Spicy Feast Deal,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
267952548,1161,5810339034,Digital,WWT,ToGo,Registered,Veggie Sticks Spicy,10 pc Grilled Wings Combo,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
974471385,2156,810226928,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,Chicken Sub,Large Veggie Sticks Spicy,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
622357146,4094,1485257010,Digital,WWT,ToGo,Registered,6 pc Spicy Wings Combo,15 pc Grilled Wings,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
897824618,949,2819565840,Digital,WWT,Delivery,Registered,6 pc Strips Meal for 2,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Ranch Dip - Regular,2 pc Crispy Strips,Fried Corn - Regular
322629126,2513,4005714505,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Spicy Wings,Regular Buffalo Fries,10 pc Grilled Wings,20 Oz Soda
257917487,1070,1718852890,Digital,WWT,ToGo,Registered,Honey Mustard Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Large,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
175351356,4094,7817604370,Digital,WWT,ToGo,Guest,Chicken Sub,Add 5 Spicy Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
689773469,1070,2211951178,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,10 pc Grilled Wings,Blue Cheese Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
227754535,4915,7911258481,Digital,WWT,ToGo,Registered,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
